"","event","event_size","datetime","actor"
"163","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/28/7YBF-CBF1-2RP6-W0C6.xml#doEvent","9","2010-04-28","http://dbpedia.org/resource/Cristiano_Ronaldo"
"164","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/28/7YBG-10X1-2R6N-X02J.xml#fallEvent","8","2010-04-28","http://dbpedia.org/resource/Teal_Bunbury"
"165","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/28/7YBG-10X1-2R6N-X02J.xml#touchEvent","6","2010-04-28","http://dbpedia.org/resource/Fredy_Montero"
"166","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/28/7YBN-9GM1-2SPK-H53T.xml#roleEvent","7","2010-04-28","http://dbpedia.org/resource/Benjamin_Marere"
"167","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/28/7YBG-P1V1-2S06-T0R3.xml#accessEvent","20","2010-04-28","http://dbpedia.org/resource/Ronaldo"
"169","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#remainEvent","13","2010-04-26","http://dbpedia.org/resource/Manuel_Almunia"
"170","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#signEvent","16","2010-04-26","http://dbpedia.org/resource/Manuel_Almunia"
"171","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JGT1-2PFT-70KH.xml#travelEvent","30","2010-04-26","http://dbpedia.org/resource/Mario_Balotelli"
"172","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7Y9W-0M30-YBDY-R2XM.xml#playEvent","104","2010-04-26","http://dbpedia.org/resource/Mark_Bresciano"
"173","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JGT1-2PFT-70KH.xml#missEvent","36","2010-04-26","http://dbpedia.org/resource/Jérémy_Toulalan"
"174","http://www.theguardian.com/football/2010/apr/26/the-fiver-marton-fulop#haveEvent","17280","2010-04-26","http://dbpedia.org/resource/Jérémy_Toulalan"
"175","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#dealEvent","8","2010-04-26","http://dbpedia.org/resource/Sol_Campbell"
"176","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#signEvent","16","2010-04-26","http://dbpedia.org/resource/Sol_Campbell"
"177","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JGT1-2PFT-70KH.xml#hitEvent","75","2010-04-26","http://dbpedia.org/resource/Franck_Ribéry"
"178","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#stayEvent","14","2010-04-26","http://dbpedia.org/resource/Martin_Keown"
"179","http://news.bbc.co.uk/sport2/hi/football/world_cup_2010/8643139.stm#stepEvent","16","2010-04-27","http://dbpedia.org/resource/Kim_Christensen_(goalkeeper)"
"180","http://news.bbc.co.uk/sport2/hi/football/world_cup_2010/8643139.stm#understudyEvent","12","2010-04-27","http://dbpedia.org/resource/Kim_Christensen_(goalkeeper)"
"181","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/27/7YB6-XHW1-2R6W-V16F.xml#headEvent","7","2010-04-27","http://dbpedia.org/resource/Zinedine_Zidane"
"182","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/27/7YH6-3PG0-Y959-0075.xml#laggingEvent","6","2010-04-27","http://dbpedia.org/resource/David_Beckham"
"183","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/27/7YB6-X4R1-2RYX-1190.xml#temptEvent","26","2010-04-27","http://dbpedia.org/resource/Nick_Carle"
"184","http://news.bbc.co.uk/sport2/hi/football/world_cup_2010/8643139.stm#takeEvent","26","2010-04-27","http://dbpedia.org/resource/Salomon_Kalou"
"185","http://news.bbc.co.uk/sport2/hi/football/world_cup_2010/8643139.stm#forceEvent","14","2010-04-27","http://dbpedia.org/resource/Kim_Christensen_(goalkeeper)"
"186","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/27/7YH6-3PG0-Y959-0075.xml#expectEvent","9","2010-04-27","http://dbpedia.org/resource/David_Beckham"
"187","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/27/7YH6-3PG0-Y959-0075.xml#haveEvent","8","2010-04-27","http://dbpedia.org/resource/David_Beckham"
"188","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/27/7YH6-3PG0-Y959-0075.xml#playEvent","6","2010-04-27","http://dbpedia.org/resource/David_Beckham"
"190","http://www.theguardian.com/football/2010/apr/26/the-fiver-marton-fulop#dislocateEvent","35","2010-04-26","http://dbpedia.org/resource/Shay_Given"
"191","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-P3X0-Y9P6-J53X.xml#likesEvent","5","2010-04-26","http://dbpedia.org/resource/Kaká"
"192","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#aimEvent","8","2010-04-26","http://dbpedia.org/resource/Martin_Keown"
"193","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#believeEvent","10","2010-04-26","http://dbpedia.org/resource/Martin_Keown"
"194","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#supportEvent","13","2010-04-26","http://dbpedia.org/resource/Martin_Keown"
"195","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7Y9W-0M30-YBDY-R2XM.xml#signEvent","30","2010-04-26","http://dbpedia.org/resource/Vince_Grella"
"196","http://www.theguardian.com/football/2010/apr/26/the-fiver-marton-fulop#equivalentEvent","25","2010-04-26","http://dbpedia.org/resource/Christian_Dailly"
"197","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JGT1-2PFT-70KH.xml#leaveEvent","66","2010-04-26","http://dbpedia.org/resource/Daniel_Van_Buyten"
"198","http://www.theguardian.com/football/2010/apr/26/the-fiver-marton-fulop#sayEvent","5096","2010-04-26","http://dbpedia.org/resource/Martin_Keown"
"199","http://www.theguardian.com/football/2010/apr/26/the-fiver-marton-fulop#thinkEvent","243","2010-04-26","http://dbpedia.org/resource/Martin_Keown"
"200","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-P3X0-Y9P6-J53X.xml#showcaseEvent","7","2010-04-26","http://dbpedia.org/resource/Lionel_Messi"
"201","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JGT1-2PFT-70KH.xml#throwEvent","84","2010-04-26","http://dbpedia.org/resource/Mario_Balotelli"
"202","http://www.theguardian.com/football/2010/apr/26/the-fiver-marton-fulop#haveEvent","17280","2010-04-26","http://dbpedia.org/resource/Sol_Campbell"
"203","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#expectEvent","9","2010-04-26","http://dbpedia.org/resource/Martin_Keown"
"204","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#winEvent","17","2010-04-26","http://dbpedia.org/resource/Martin_Keown"
"205","http://www.theguardian.com/football/2010/apr/26/the-fiver-marton-fulop#litterEvent","30","2010-04-26","http://dbpedia.org/resource/Roque_Santa_Cruz"
"206","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JG81-2PK5-S1M5.xml#sayEvent","54","2010-04-26","http://dbpedia.org/resource/Zinedine_Zidane"
"207","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JG81-2PK5-S1M5.xml#showEvent","10","2010-04-26","http://dbpedia.org/resource/Zinedine_Zidane"
"208","http://www.theguardian.com/football/2010/apr/26/the-fiver-marton-fulop#explainEvent","30","2010-04-26","http://dbpedia.org/resource/George_Boateng"
"209","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-DF30-YB58-K0PB.xml#likesEvent","5","2010-04-26","http://dbpedia.org/resource/Lionel_Messi"
"211","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#tellEvent","11","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"212","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#playEvent","300","2010-04-25","http://dbpedia.org/resource/Martin_Škrtel"
"213","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#confirmEvent","5","2010-04-25","http://dbpedia.org/resource/Martin_Škrtel"
"214","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#balotelliEvent","6","2010-04-25","http://dbpedia.org/resource/Mario_Balotelli"
"215","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80J1.xml#wantEvent","258","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"216","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#defineEvent","10","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"217","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#keenEvent","5","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"218","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#knowEvent","8","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"219","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#provideEvent","6","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"220","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#tendonEvent","6","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"221","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R09D.xml#groundEvent","8","2010-04-25","http://dbpedia.org/resource/Lance_Davids"
"222","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9N-46T1-2RYX-12SK.xml#sayEvent","72","2010-04-25","http://dbpedia.org/resource/Alexandre_Pato"
"223","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#contentEvent","9","2010-04-25","http://dbpedia.org/resource/Xabi_Alonso"
"224","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#sufferEvent","12","2010-04-25","http://dbpedia.org/resource/Éric_Abidal"
"225","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#attemptEvent","9","2010-04-25","http://dbpedia.org/resource/Salomon_Kalou"
"226","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#formEvent","19","2010-04-25","http://dbpedia.org/resource/Salomon_Kalou"
"227","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#becomeEvent","11","2010-04-25","http://dbpedia.org/resource/Laurie_Cunningham"
"228","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JG81-2PK5-S1M5.xml#placeEvent","9","2010-04-26","http://dbpedia.org/resource/Zinedine_Zidane"
"229","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YB7-JG81-2PK5-S1M5.xml#postEvent","13","2010-04-26","http://dbpedia.org/resource/Marco_Materazzi"
"230","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/26/7YC2-SW11-2R6N-T0D0.xml#futureEvent","5","2010-04-26","http://dbpedia.org/resource/Manuel_Almunia"
"232","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80J1.xml#wantEvent","258","2010-04-25","http://dbpedia.org/resource/Mario_Balotelli"
"233","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#endorseEvent","6","2010-04-25","http://dbpedia.org/resource/Mario_Balotelli"
"234","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#lawyerEvent","6","2010-04-25","http://dbpedia.org/resource/Mario_Balotelli"
"235","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#beginEvent","12","2010-04-25","http://dbpedia.org/resource/Gary_Bailey"
"236","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YB1-5PB1-2R4D-74KS.xml#takeEvent","210","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"237","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#roleEvent","8","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"238","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#waitEvent","9","2010-04-25","http://dbpedia.org/resource/David_Beckham"
"239","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80J1.xml#dreamEvent","18","2010-04-25","http://dbpedia.org/resource/El_Hadji_Diouf"
"240","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#tellEvent","11","2010-04-25","http://dbpedia.org/resource/Patrick_Vieira"
"241","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#agentEvent","8","2010-04-25","http://dbpedia.org/resource/Alexandre_Pato"
"242","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#suggestEvent","6","2010-04-25","http://dbpedia.org/resource/Alexandre_Pato"
"243","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#workEvent","11","2010-04-25","http://dbpedia.org/resource/Franco_Baldini"
"244","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#turnEvent","17","2010-04-25","http://dbpedia.org/resource/Salomon_Kalou"
"245","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#sayEvent","13","2010-04-25","http://dbpedia.org/resource/Wayne_Rooney"
"246","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#blameEvent","11","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"247","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#deemEvent","7","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"248","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#honourEvent","5","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"249","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#identityEvent","6","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"250","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#parentEvent","9","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"251","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#sayEvent","14","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"253","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#playEvent","300","2010-04-25","http://dbpedia.org/resource/Patrick_Vieira"
"254","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#returnEvent","8","2010-04-25","http://dbpedia.org/resource/Ronaldinho"
"255","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#instructEvent","8","2010-04-25","http://dbpedia.org/resource/Alexandre_Pato"
"256","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#launchEvent","10","2010-04-25","http://dbpedia.org/resource/Alexandre_Pato"
"257","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#partyEvent","6","2010-04-25","http://dbpedia.org/resource/Alexandre_Pato"
"258","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#strikerEvent","5","2010-04-25","http://dbpedia.org/resource/Alexandre_Pato"
"259","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#citizenshipEvent","5","2010-04-25","http://dbpedia.org/resource/Salomon_Kalou"
"260","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#hopeEvent","8","2010-04-25","http://dbpedia.org/resource/Franck_Ribéry"
"261","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#goEvent","8","2010-04-25","http://dbpedia.org/resource/Wayne_Rooney"
"262","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80H8.xml#winEvent","9","2010-04-25","http://dbpedia.org/resource/Wayne_Rooney"
"263","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#haveEvent","42","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"264","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#frenchnessEvent","6","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"265","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#interviewEvent","7","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"266","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#refuseEvent","7","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"267","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#relationshipEvent","5","2010-04-25","http://dbpedia.org/resource/Zinedine_Zidane"
"268","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#makeEvent","438","2010-04-25","http://dbpedia.org/resource/Marco_Materazzi"
"269","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#struggleEvent","6","2010-04-25","http://dbpedia.org/resource/Marco_Materazzi"
"270","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#recoveryEvent","8","2010-04-25","http://dbpedia.org/resource/Robin_van_Persie"
"271","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R091.xml#negotiationEvent","5","2010-04-25","http://dbpedia.org/resource/Steven_Pienaar"
"272","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#followEvent","10","2010-04-25","http://dbpedia.org/resource/Laurie_Cunningham"
"274","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#eraEvent","5","2010-04-25","http://dbpedia.org/resource/Marco_Materazzi"
"275","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#remarkEvent","8","2010-04-25","http://dbpedia.org/resource/Marco_Materazzi"
"276","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#getEvent","12","2010-04-25","http://dbpedia.org/resource/Lionel_Messi"
"277","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#tryEvent","8","2010-04-25","http://dbpedia.org/resource/Lionel_Messi"
"278","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#applyEvent","10","2010-04-25","http://dbpedia.org/resource/Lukas_Podolski"
"279","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R091.xml#playerEvent","11","2010-04-25","http://dbpedia.org/resource/Aaron_Mokoena"
"280","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9N-46T1-2RYX-12SK.xml#sayEvent","72","2010-04-25","http://dbpedia.org/resource/Mario_Balotelli"
"281","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#setEvent","9","2010-04-25","http://dbpedia.org/resource/Mario_Balotelli"
"282","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9T-0841-2R6W-V3VJ.xml#talkEvent","8","2010-04-25","http://dbpedia.org/resource/Mario_Balotelli"
"283","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#dependEvent","7","2010-04-25","http://dbpedia.org/resource/Johan_Djourou"
"284","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R0FJ.xml#fitnessEvent","6","2010-04-25","http://dbpedia.org/resource/Philippe_Senderos"
"285","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R077.xml#earnEvent","9","2010-04-25","http://dbpedia.org/resource/Gary_Bailey"
"286","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R091.xml#dealEvent","8","2010-04-25","http://dbpedia.org/resource/Teko_Modise"
"287","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7YBJ-D4D1-2R69-R091.xml#leadEvent","8","2010-04-25","http://dbpedia.org/resource/Teko_Modise"
"288","http://www.newsreader-project.eu/LNdata/hackathon/2010/04/25/7Y9W-09P1-2R6N-80J1.xml#useEvent","42","2010-04-25","http://dbpedia.org/resource/David_Beckham"
